timestamp,sessionID,datetime,type,imei,status,band,mcc,mnc,pci,rsrp,rsrq,asu,rssnr,ta,cqi,ci,lat,lon,alt,acc,speed,speed_acc
1687182518741,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:39.780Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-13,39,2,10,10,8950530,51.3322678,12.3507343,153.87990152070557,6.0,0.17181094,2.14748365E9,
1687182518741,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:39.780Z,LTE,355017071801794,2147483647,100,0,0,476,-108,-12,32,0,0,0,0,51.3322678,12.3507343,153.87990152070557,6.0,0.17181094,2.14748365E9,
1687182518742,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:39.780Z,LTE,355017071801794,2147483647,1801,0,0,301,-120,-16,20,0,0,0,0,51.3322678,12.3507343,153.87990152070557,6.0,0.17181094,2.14748365E9,
1687182520825,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:40.828Z,LTE,355017071801794,2147483647,100,0,0,476,-109,-12,31,0,0,0,0,51.3322752,12.3507389,153.85715672009638,6.0,0.13195503,2.14748365E9,
1687182520826,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:41.856Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-10,39,2,10,10,8950530,51.3322841,12.3507491,153.80339652556637,6.0,0.23905525,2.14748365E9,
1687182520826,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:41.856Z,LTE,355017071801794,2147483647,100,0,0,476,-109,-12,31,0,0,0,0,51.3322841,12.3507491,153.80339652556637,6.0,0.23905525,2.14748365E9,
1687182522916,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:42.922Z,LTE,355017071801794,2147483647,100,0,0,476,-109,-12,31,0,0,0,0,51.3322883,12.3507513,153.6647324883042,6.0,0.048118617,2.14748365E9,
1687182522917,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:43.986Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-12,39,2,10,10,8950530,51.332291,12.3507537,153.66059712412795,6.0,0.026571136,2.14748365E9,
1687182522917,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:43.986Z,LTE,355017071801794,2147483647,100,0,0,476,-109,-12,31,0,0,0,0,51.332291,12.3507537,153.66059712412795,6.0,0.026571136,2.14748365E9,
1687182525053,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:45.056Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-9,39,3,10,9,8950530,51.3322964,12.3507637,153.6639937231304,6.0,0.25915506,2.14748365E9,
1687182525054,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:45.056Z,LTE,355017071801794,2147483647,100,0,0,476,-108,-11,32,0,0,0,0,51.3322964,12.3507637,153.6639937231304,6.0,0.25915506,2.14748365E9,
1687182525054,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:46.095Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-9,39,3,10,9,8950530,51.332301,12.3507625,153.6681291095601,6.0,0.33777693,2.14748365E9,
1687182525053,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:46.095Z,LTE,355017071801794,2147483647,100,0,0,476,-108,-11,32,0,0,0,0,51.332301,12.3507625,153.6681291095601,6.0,0.33777693,2.14748365E9,
1687182527156,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:48.225Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-9,39,2,10,10,8950530,51.3323075,12.3507589,153.77950487794453,6.0,0.31338042,2.14748365E9,
1687182527157,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:48.225Z,LTE,355017071801794,2147483647,100,0,0,476,-109,-11,31,0,0,0,0,51.3323075,12.3507589,153.77950487794453,6.0,0.31338042,2.14748365E9,
1687182529309,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:50.382Z,LTE,355017071801794,2147483647,6300,262,2,20,-100,-10,40,4,10,10,8950530,51.3323149,12.3507379,153.93324362958035,6.0,0.34350112,2.14748365E9,
1687182529309,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:50.382Z,LTE,355017071801794,2147483647,100,0,0,476,-110,-12,30,0,0,0,0,51.3323149,12.3507379,153.93324362958035,6.0,0.34350112,2.14748365E9,
1687182531467,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:52.580Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-13,39,3,10,10,8950530,51.3323184,12.3507021,153.9435823118722,6.0,0.1906961,2.14748365E9,
1687182531467,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:52.580Z,LTE,355017071801794,2147483647,100,0,0,476,-109,-12,31,0,0,0,0,51.3323184,12.3507021,153.9435823118722,6.0,0.1906961,2.14748365E9,
1687182531467,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:52.580Z,LTE,355017071801794,2147483647,1801,0,0,130,-122,-18,18,0,0,0,0,51.3323184,12.3507021,153.9435823118722,6.0,0.1906961,2.14748365E9,
1687182533655,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:53.658Z,LTE,355017071801794,2147483647,1801,0,0,130,-120,-17,20,0,0,0,0,51.3323208,12.350686,153.95392100680732,6.0,0.24558458,2.14748365E9,
1687182533656,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:54.733Z,LTE,355017071801794,2147483647,6300,262,2,20,-100,-13,40,4,10,11,8950530,51.3323212,12.3506704,153.95261212522684,6.0,0.017320301,2.14748365E9,
1687182533656,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:54.733Z,LTE,355017071801794,2147483647,100,0,0,476,-111,-14,29,0,0,0,0,51.3323212,12.3506704,153.95261212522684,6.0,0.017320301,2.14748365E9,
1687182533656,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:54.733Z,LTE,355017071801794,2147483647,1801,0,0,130,-120,-17,20,0,0,0,0,51.3323212,12.3506704,153.95261212522684,6.0,0.017320301,2.14748365E9,
1687182535772,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:55.776Z,LTE,355017071801794,2147483647,100,0,0,476,-112,-14,28,0,0,0,0,51.3323168,12.3506617,153.97033737082103,6.0,0.16904303,2.14748365E9,
1687182535772,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:56.834Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-12,38,3,10,11,8950530,51.3323138,12.3506608,153.67878795648417,6.0,0.2565455,2.14748365E9,
1687182535772,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:56.834Z,LTE,355017071801794,2147483647,6300,0,0,362,-108,-19,32,0,0,0,0,51.3323138,12.3506608,153.67878795648417,6.0,0.2565455,2.14748365E9,
1687182535773,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:56.834Z,LTE,355017071801794,2147483647,100,0,0,476,-112,-14,28,0,0,0,0,51.3323138,12.3506608,153.67878795648417,6.0,0.2565455,2.14748365E9,
1687182535772,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:56.834Z,LTE,355017071801794,2147483647,1801,0,0,130,-118,-15,22,0,0,0,0,51.3323138,12.3506608,153.67878795648417,6.0,0.2565455,2.14748365E9,
1687182537904,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:57.912Z,LTE,355017071801794,2147483647,6300,262,2,20,-97,-13,43,4,10,9,8950530,51.3323121,12.350665,153.67878795648417,6.0,0.35484028,2.14748365E9,
1687182537905,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:58.982Z,LTE,355017071801794,2147483647,6300,262,2,20,-97,-13,43,4,10,9,8950530,51.3323096,12.3506703,153.8834918129057,6.0,0.44403243,2.14748365E9,
1687182537905,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:48:58.982Z,LTE,355017071801794,2147483647,100,0,0,476,-114,-16,26,0,0,0,0,51.3323096,12.3506703,153.8834918129057,6.0,0.44403243,2.14748365E9,
1687182540058,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:01.128Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-14,38,3,10,10,8950530,51.3323068,12.3506679,154.21884636861677,6.0,0.2754656,2.14748365E9,
1687182540058,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:01.128Z,LTE,355017071801794,2147483647,100,0,0,476,-117,-18,23,0,0,0,0,51.3323068,12.3506679,154.21884636861677,6.0,0.2754656,2.14748365E9,
1687182542214,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:03.287Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-15,39,1,10,8,8950530,51.3323048,12.3506736,154.41705278478094,6.771,0.17493963,2.14748365E9,
1687182542214,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:03.287Z,LTE,355017071801794,2147483647,100,0,0,476,-116,-16,24,0,0,0,0,51.3323048,12.3506736,154.41705278478094,6.771,0.17493963,2.14748365E9,
1687182544346,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:04.353Z,LTE,355017071801794,2147483647,6300,0,0,362,-108,-18,32,0,0,0,0,51.3323047,12.3506734,154.46874942079825,6.905,0.17035419,2.14748365E9,
1687182544347,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:04.353Z,LTE,355017071801794,2147483647,100,0,0,476,-117,-17,23,0,0,0,0,51.3323047,12.3506734,154.46874942079825,6.905,0.17035419,2.14748365E9,
1687182544347,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:05.447Z,LTE,355017071801794,2147483647,6300,262,2,20,-101,-14,39,2,10,9,8950530,51.3323042,12.350672,154.47702091190115,7.341,0.0599347,2.14748365E9,
1687182544347,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:05.447Z,LTE,355017071801794,2147483647,6300,0,0,362,-108,-18,32,0,0,0,0,51.3323042,12.350672,154.47702091190115,7.341,0.0599347,2.14748365E9,
1687182544346,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:05.447Z,LTE,355017071801794,2147483647,100,0,0,476,-117,-17,23,0,0,0,0,51.3323042,12.350672,154.47702091190115,7.341,0.0599347,2.14748365E9,
1687182546546,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:07.623Z,LTE,355017071801794,2147483647,6300,262,2,20,-99,-13,41,3,10,9,8950530,51.3323035,12.3506683,154.44393499605394,7.335,0.014845577,2.14748365E9,
1687182546546,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:07.623Z,LTE,355017071801794,2147483647,100,0,0,476,-118,-18,22,0,0,0,0,51.3323035,12.3506683,154.44393499605394,7.335,0.014845577,2.14748365E9,
1687182548685,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:09.754Z,LTE,355017071801794,2147483647,6300,262,2,20,-103,-16,37,1,10,8,8950530,51.3323033,12.3506639,154.55400248629587,5.836,0.1391406,2.14748365E9,
1687182548685,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:09.754Z,LTE,355017071801794,2147483647,6300,0,0,362,-107,-18,33,0,0,0,0,51.3323033,12.3506639,154.55400248629587,5.836,0.1391406,2.14748365E9,
1687182548685,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:09.754Z,LTE,355017071801794,2147483647,100,0,0,432,-117,-17,23,0,0,0,0,51.3323033,12.3506639,154.55400248629587,5.836,0.1391406,2.14748365E9,
1687182548685,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:09.754Z,LTE,355017071801794,2147483647,100,0,0,476,-117,-18,23,0,0,0,0,51.3323033,12.3506639,154.55400248629587,5.836,0.1391406,2.14748365E9,
1687182550804,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:10.806Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-14,38,0,10,9,8950530,51.3323045,12.3506627,154.46715210591697,5.497,0.05404958,2.14748365E9,
1687182550803,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:10.806Z,LTE,355017071801794,2147483647,100,0,0,476,-118,-17,22,0,0,0,0,51.3323045,12.3506627,154.46715210591697,5.497,0.05404958,2.14748365E9,
1687182550803,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:11.885Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-14,38,0,10,9,8950530,51.3323054,12.350662,154.471287818083,5.323,0.13154809,2.14748365E9,
1687182550804,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:11.885Z,LTE,355017071801794,2147483647,6300,0,0,362,-107,-19,33,0,0,0,0,51.3323054,12.350662,154.471287818083,5.323,0.13154809,2.14748365E9,
1687182550804,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:11.885Z,LTE,355017071801794,2147483647,100,0,0,432,-117,-17,23,0,0,0,0,51.3323054,12.350662,154.471287818083,5.323,0.13154809,2.14748365E9,
1687182550804,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:11.885Z,LTE,355017071801794,2147483647,100,0,0,476,-118,-17,22,0,0,0,0,51.3323054,12.350662,154.471287818083,5.323,0.13154809,2.14748365E9,
1687182553005,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:14.096Z,LTE,355017071801794,2147483647,6300,262,2,20,-103,-15,37,1,10,10,8950530,51.332307,12.3506585,154.39392076238025,5.165,0.28022417,2.14748365E9,
1687182553005,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:14.096Z,LTE,355017071801794,2147483647,6300,0,0,362,-106,-18,34,0,0,0,0,51.332307,12.3506585,154.39392076238025,5.165,0.28022417,2.14748365E9,
1687182553005,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:14.096Z,LTE,355017071801794,2147483647,100,0,0,432,-119,-16,21,0,0,0,0,51.332307,12.3506585,154.39392076238025,5.165,0.28022417,2.14748365E9,
1687182553005,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:14.096Z,LTE,355017071801794,2147483647,100,0,0,476,-119,-17,21,0,0,0,0,51.332307,12.3506585,154.39392076238025,5.165,0.28022417,2.14748365E9,
1687182555204,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:15.213Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-13,38,2,10,11,8950530,51.3323085,12.3506554,154.39392076238025,5.137,0.28222278,2.14748365E9,
1687182555204,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:15.213Z,LTE,355017071801794,2147483647,100,0,0,432,-122,-19,18,0,0,0,0,51.3323085,12.3506554,154.39392076238025,5.137,0.28222278,2.14748365E9,
1687182555205,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:16.285Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-13,38,2,10,11,8950530,51.3323142,12.3506509,154.35227992608,5.08,0.24544778,2.14748365E9,
1687182555205,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:16.285Z,LTE,355017071801794,2147483647,100,0,0,432,-122,-19,18,0,0,0,0,51.3323142,12.3506509,154.35227992608,5.08,0.24544778,2.14748365E9,
1687182557358,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:17.365Z,LTE,355017071801794,2147483647,100,0,0,476,-121,-17,19,0,0,0,0,51.3323163,12.3506503,154.3419406823413,5.08,0.5338326,2.14748365E9,
1687182557358,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:17.365Z,LTE,355017071801794,2147483647,100,0,0,432,-122,-19,18,0,0,0,0,51.3323163,12.3506503,154.3419406823413,5.08,0.5338326,2.14748365E9,
1687182557358,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:18.435Z,LTE,355017071801794,2147483647,6300,262,2,20,-103,-13,37,4,10,14,8950530,51.3323194,12.3506495,154.2899178871516,5.101,0.56211704,2.14748365E9,
1687182557359,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:18.435Z,LTE,355017071801794,2147483647,100,0,0,476,-121,-17,19,0,0,0,0,51.3323194,12.3506495,154.2899178871516,5.101,0.56211704,2.14748365E9,
1687182557359,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:18.435Z,LTE,355017071801794,2147483647,100,0,0,432,-122,-19,18,0,0,0,0,51.3323194,12.3506495,154.2899178871516,5.101,0.56211704,2.14748365E9,
1687182559535,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:19.541Z,LTE,355017071801794,2147483647,100,0,0,476,-120,-16,20,0,0,0,0,51.3323238,12.3506522,154.13483192458827,5.169,0.51489365,2.14748365E9,
1687182559534,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:20.613Z,LTE,355017071801794,2147483647,6300,262,2,20,-104,-12,36,4,10,11,8950530,51.3323237,12.3506586,154.10174728747407,5.037,0.549592,2.14748365E9,
1687182559534,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:20.613Z,LTE,355017071801794,2147483647,100,0,0,476,-120,-16,20,0,0,0,0,51.3323237,12.3506586,154.10174728747407,5.037,0.549592,2.14748365E9,
1687182561670,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:22.757Z,LTE,355017071801794,2147483647,6300,262,2,20,-100,-14,40,6,10,15,8950530,51.3323224,12.3506638,154.17541810557753,4.664,0.6415238,2.14748365E9,
1687182561670,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:22.757Z,LTE,355017071801794,2147483647,100,0,0,432,-123,-18,17,0,0,0,0,51.3323224,12.3506638,154.17541810557753,4.664,0.6415238,2.14748365E9,
1687182561670,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:22.757Z,LTE,355017071801794,2147483647,100,0,0,476,-123,-18,17,0,0,0,0,51.3323224,12.3506638,154.17541810557753,4.664,0.6415238,2.14748365E9,
1687182563683,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:23.797Z,LTE,355017071801794,2147483647,1801,0,0,130,-122,-16,18,0,0,0,0,51.3323229,12.3506661,154.15437019209497,4.623,0.5219802,2.14748365E9,
1687182563683,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:24.842Z,LTE,355017071801794,2147483647,6300,262,2,20,-100,-12,40,7,10,13,8950530,51.3323244,12.3506667,154.14609896807158,4.681,0.41024986,2.14748365E9,
1687182563683,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:24.842Z,LTE,355017071801794,2147483647,100,0,0,476,-123,-18,17,0,0,0,0,51.3323244,12.3506667,154.14609896807158,4.681,0.41024986,2.14748365E9,
1687182563684,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:24.842Z,LTE,355017071801794,2147483647,1801,0,0,130,-122,-16,18,0,0,0,0,51.3323244,12.3506667,154.14609896807158,4.681,0.41024986,2.14748365E9,
1687182565922,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:27.041Z,LTE,355017071801794,2147483647,6300,262,2,20,-98,-11,42,9,10,15,8950530,51.3323277,12.3506681,153.77803769204826,4.959,0.3828333,2.14748365E9,
1687182565921,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:27.041Z,LTE,355017071801794,2147483647,100,0,0,476,-120,-16,20,0,0,0,0,51.3323277,12.3506681,153.77803769204826,4.959,0.3828333,2.14748365E9,
1687182565922,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:27.041Z,LTE,355017071801794,2147483647,100,0,0,432,-124,-19,16,0,0,0,0,51.3323277,12.3506681,153.77803769204826,4.959,0.3828333,2.14748365E9,
1687182565922,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:27.041Z,LTE,355017071801794,2147483647,1801,0,0,130,-123,-17,17,0,0,0,0,51.3323277,12.3506681,153.77803769204826,4.959,0.3828333,2.14748365E9,
1687182567956,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:29.217Z,LTE,355017071801794,2147483647,6300,262,2,20,-103,-11,37,8,10,11,8950530,51.332329,12.3506746,153.52615634909841,5.095,0.84955704,2.14748365E9,
1687182567956,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:29.217Z,LTE,355017071801794,2147483647,100,0,0,476,-121,-16,19,0,0,0,0,51.332329,12.3506746,153.52615634909841,5.095,0.84955704,2.14748365E9,
1687182570296,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:30.302Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-12,38,6,10,11,8950530,51.3323255,12.350683,153.50547990752915,5.177,1.2592919,2.14748365E9,
1687182570297,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:31.365Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-12,38,6,10,11,8950530,51.3323097,12.3506988,153.35040820776476,5.742,1.7733656,2.14748365E9,
1687182570297,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:31.365Z,LTE,355017071801794,2147483647,100,0,0,476,-123,-20,17,0,0,0,0,51.3323097,12.3506988,153.35040820776476,5.742,1.7733656,2.14748365E9,
1687182572445,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:32.452Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-12,38,5,10,9,8950530,51.3322756,12.3507118,153.35217241455524,7.001,2.396959,2.14748365E9,
1687182572444,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:33.516Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-12,38,5,10,9,8950530,51.3322053,12.3507212,153.33563164160364,10.393,3.3508842,2.14748365E9,
1687182572445,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:33.516Z,LTE,355017071801794,2147483647,100,0,0,476,-122,-17,18,0,0,0,0,51.3322053,12.3507212,153.33563164160364,10.393,3.3508842,2.14748365E9,
1687182574561,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:34.562Z,LTE,355017071801794,2147483647,6300,262,2,20,-103,-14,37,4,10,6,8950530,51.3321787,12.3507233,153.43901200355225,10.637,3.501,2.14748365E9,
1687182574561,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:34.562Z,LTE,355017071801794,2147483647,6300,0,0,362,-109,-19,31,0,0,0,0,51.3321787,12.3507233,153.43901200355225,10.637,3.501,2.14748365E9,
1687182574561,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:34.562Z,LTE,355017071801794,2147483647,100,0,0,476,-121,-15,19,0,0,0,0,51.3321787,12.3507233,153.43901200355225,10.637,3.501,2.14748365E9,
1687182574560,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:35.609Z,LTE,355017071801794,2147483647,6300,262,2,20,-103,-14,37,4,10,6,8950530,51.3321315,12.3507255,153.68299467055175,11.963,3.7469783,2.14748365E9,
1687182574560,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:35.609Z,LTE,355017071801794,2147483647,6300,0,0,362,-109,-19,31,0,0,0,0,51.3321315,12.3507255,153.68299467055175,11.963,3.7469783,2.14748365E9,
1687182574560,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:35.609Z,LTE,355017071801794,2147483647,100,0,0,476,-121,-15,19,0,0,0,0,51.3321315,12.3507255,153.68299467055175,11.963,3.7469783,2.14748365E9,
1687182576736,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:37.805Z,LTE,355017071801794,2147483647,6300,262,2,20,-102,-14,38,2,10,8,8950530,51.3318859,12.3506602,153.7248245485644,14.173,5.1966777,2.14748365E9,
1687182576736,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:37.805Z,LTE,355017071801794,2147483647,6300,0,0,362,-109,-20,31,0,0,0,0,51.3318859,12.3506602,153.7248245485644,14.173,5.1966777,2.14748365E9,
1687182578864,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:39.968Z,LTE,355017071801794,2147483647,6300,262,2,20,-106,-14,34,0,10,7,8950530,51.3317024,12.3505539,153.73723060164383,18.9,7.5828795,2.14748365E9,
1687182578864,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:39.968Z,LTE,355017071801794,2147483647,6300,0,0,362,-108,-17,32,0,0,0,0,51.3317024,12.3505539,153.73723060164383,18.9,7.5828795,2.14748365E9,
1687182581116,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:42.254Z,LTE,355017071801794,2147483647,6300,262,2,20,-107,-15,33,-2,10,6,8950530,51.3314559,12.3503715,153.58128641937887,24.0,9.974189,2.14748365E9,
1687182581116,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:42.254Z,LTE,355017071801794,2147483647,6300,0,0,362,-106,-14,34,0,0,0,0,51.3314559,12.3503715,153.58128641937887,24.0,9.974189,2.14748365E9,
1687182581116,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:42.254Z,LTE,355017071801794,2147483647,1801,0,0,307,-129,-19,11,0,0,0,0,51.3314559,12.3503715,153.58128641937887,24.0,9.974189,2.14748365E9,
1687182583453,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:43.516Z,LTE,355017071801794,2147483647,6300,0,0,362,-105,-14,35,0,0,0,0,51.3312989,12.3502493,153.70948308512266,23.111,11.331434,2.14748365E9,
1687182583454,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:44.637Z,LTE,355017071801794,2147483647,6300,262,2,20,-107,-17,33,-4,7,5,8196609,51.3311451,12.3501372,153.87462006868031,21.818,12.292438,2.14748365E9,
1687182583454,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:44.637Z,LTE,355017071801794,2147483647,6300,0,0,362,-105,-14,35,0,0,0,0,51.3311451,12.3501372,153.87462006868031,21.818,12.292438,2.14748365E9,
1687182583454,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:44.637Z,LTE,355017071801794,2147483647,1801,0,0,307,-130,-19,10,0,0,0,0,51.3311451,12.3501372,153.87462006868031,21.818,12.292438,2.14748365E9,
1687182585774,hfapp2_2023-06-19T13:02:59.633Z,2023-06-19T13:49:46.821Z,LTE,355017071801794,2147483647,6300,262,2,362,-103,-13,37,-4,7,6,8196609,51.3307344,12.349856,154.15550988853815,21.09,13.729369,2.14748365E9,
